PART_NUM,DEAL_REG_GROUP,START_DATE,END_DATE,ADD_DATE,MODIFIED_DATE
SAPT001892,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001893,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001894,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001895,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001896,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001897,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001898,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001899,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001900,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001901,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001902,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001903,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001904,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001905,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001906,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001907,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001908,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001909,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001910,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001911,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001912,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001913,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001914,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001915,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001916,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001917,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001932,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT002891,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT002892,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT002893,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT002965,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT002966,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT002967,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT002968,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003004,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003005,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003006,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003007,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003008,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003009,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003010,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003011,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003012,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003017,Service Action,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT000337,Data Services on Cloud,10/1/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000225,Risk Service on Cloud,10/1/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000410,Server on Cloud,10/9/18,12/31/99,2019-03-01-21.30.20.000000,2019-03-01-21.30.20.000000
SAPT000411,Server on Cloud,10/9/18,12/31/99,2019-03-01-21.30.20.000000,2019-03-01-21.30.20.000000
SAPT002889,Server on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT002890,Server on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT002897,Server on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT002902,Server on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000252,Premium Subscription,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT000266,Premium Subscription,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT000387,Aspire,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT000388,Aspire,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT001952,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001953,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001954,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001955,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001956,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001957,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001958,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001959,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001960,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001961,Process on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000295,Forest Automation,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002898,Forest Automation,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002899,Forest Automation,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002900,Forest Automation,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002901,Forest Automation,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002903,Forest Automation,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002904,Forest Automation,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002905,Forest Automation,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002917,Forest Automation,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001962,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001963,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001964,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001965,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001966,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001967,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001968,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001969,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001970,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT001971,Capture the Flag,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT000264,Client Management on Cloud,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT000265,Client Management on Cloud,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT000267,Client Management on Cloud,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT000021,Garage Services,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001941,Analytics on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001942,Analytics on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001943,Analytics on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001944,Analytics on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001945,Analytics on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001946,Analytics on Cloud,9/30/18,12/30/99,2018-12-07-15.05.56.000000,2018-12-07-15.05.56.000000
SAPT003013,Analytics on Cloud,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003014,Analytics on Cloud,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003015,Analytics on Cloud,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT003016,Analytics on Cloud,10/9/18,12/31/99,2018-12-27-21.30.21.000000,2018-12-27-21.30.21.000000
SAPT000001,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000002,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000398,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000399,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000400,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000401,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000402,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000403,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000413,Collaborative on Cloud,7/22/2019,12/31/9999,7/21/2019 9:30:20 PM,7/21/2019 9:30:20 PM
SAPT000414,Collaborative on Cloud,7/22/2019,12/31/9999,7/21/2019 9:30:20 PM,7/21/2019 9:30:20 PM
SAPT000415,Collaborative on Cloud,7/22/2019,12/31/9999,7/21/2019 9:30:20 PM,7/21/2019 9:30:20 PM
SAPT000416,Collaborative on Cloud,7/22/2019,12/31/9999,7/21/2019 9:30:20 PM,7/21/2019 9:30:20 PM
SAPT000417,Collaborative on Cloud,7/22/2019,12/31/9999,7/21/2019 9:30:20 PM,7/21/2019 9:30:20 PM
SAPT000418,Collaborative on Cloud,7/22/2019,12/31/9999,7/21/2019 9:30:20 PM,7/21/2019 9:30:20 PM
SAPT000433,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000434,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000435,Collaborative on Cloud,10/27/2018,12/30/9999,10/31/2018 11:28:26 AM,10/31/2018 11:28:26 AM
SAPT000436,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000437,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000438,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000701,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000701,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000702,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000702,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000703,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000703,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000704,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000704,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000705,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000705,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000706,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000706,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000707,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000707,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000708,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000708,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000709,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000709,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000710,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000710,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000711,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000711,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000712,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000712,Collaborative on Cloud,10/9/2018,12/31/9999,12/14/2018 3:32:13 PM,12/14/2018 3:32:13 PM
SAPT000713,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000714,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000715,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000716,Collaborative on Cloud,6/15/2018,12/31/9999,6/19/2019 12:41:55 PM,6/19/2019 12:41:55 PM
SAPT000717,Collaborative on Cloud,8/30/18,12/11/99,2018-10-02-21.30.32.000000,2018-10-02-21.30.32.000000
SAPT002969,Collaborative on Cloud,10/9/18,12/31/99,2018-12-14-15.32.13.000000,2018-12-14-15.32.13.000000
SAPT000103,Connect-o-Matic,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000104,Connect-o-Matic,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000105,Connect-o-Matic,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000106,Connect-o-Matic,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000296,Connect-o-Matic,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001377,Hub on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001378,Hub on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001379,Hub on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001380,Hub on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001381,Hub on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001382,Hub on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001383,Hub on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT001384,Hub on Cloud,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT002920,Analytics on Cloud,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT002922,Analytics on Cloud,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT000191,Data Catalog,10/9/18,12/31/99,2018-11-29-21.30.18.000000,2018-11-29-21.30.18.000000
SAPT000005,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000006,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000007,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000008,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000009,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000010,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000011,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000054,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000055,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000056,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000057,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000058,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000059,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000060,Data Locker,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000015,Security on Cloud,11/8/18,12/25/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000016,Security on Cloud,11/7/18,12/24/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000017,Security on Cloud,10/5/19,12/31/99,2019-10-04-21.30.19.000000,2019-10-04-21.30.19.000000
SAPT000018,Security on Cloud,11/6/18,12/23/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000019,Security on Cloud,11/13/18,12/30/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000020,Security on Cloud,11/12/18,12/29/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000022,Security on Cloud,11/13/18,12/30/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000023,Security on Cloud,11/12/18,12/29/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000024,Security on Cloud,11/11/18,12/28/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000025,Security on Cloud,11/10/18,12/27/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000026,Security on Cloud,11/9/18,12/26/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000406,Power 1492,10/1/18,12/31/99,2018-11-15-21.30.38.000000,2018-11-15-21.30.38.000000
SAPT000801,Hosted Database,10/4/18,12/30/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT000802,Hosted Database,10/3/18,12/29/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT000803,Hosted Database,10/2/18,12/28/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002032,Hosted Database,10/1/18,12/27/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002033,Hosted Database,9/30/18,12/26/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002034,Hosted Database,9/29/18,12/25/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT000804,Cloud Database,10/4/18,12/30/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT000805,Cloud Database,10/3/18,12/29/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT000806,Cloud Database,10/2/18,12/28/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002035,Cloud Database,10/1/18,12/27/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002036,Cloud Database,9/30/18,12/26/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002037,Cloud Database,9/29/18,12/25/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002038,Cloud Database,9/28/18,12/24/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002039,Cloud Database,9/27/18,12/23/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002040,Cloud Database,9/26/18,12/22/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
SAPT002041,Cloud Database,9/25/18,12/21/99,2018-12-10-11.48.45.000000,2018-12-10-11.48.45.000000
