PART_NUM,DEAL_REG_GROUP,START_DATE,END_DATE,ACTIVE_FLAG,ADD_DATE,MODIFIED_Date
SWPT003777,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT003778,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT003779,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT003780,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004086,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004087,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004088,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004089,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004090,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004091,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004092,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004093,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004094,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004095,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004096,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004097,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004098,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004099,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004100,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004101,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004102,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004103,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004104,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004105,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004106,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004107,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004108,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004109,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT004110,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005362,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005363,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005364,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005365,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005366,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005367,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005368,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005369,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005370,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005371,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005372,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005373,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005374,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005375,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005376,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005377,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005378,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005379,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005936,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005937,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005938,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005939,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005940,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005941,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005942,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005943,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005944,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005945,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005946,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005947,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005948,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005949,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005950,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005951,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005952,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005953,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005954,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005955,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005956,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005957,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005958,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005959,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005960,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005961,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005962,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005963,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005964,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005965,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005966,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005967,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005968,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005969,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005970,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005971,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005972,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005973,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005974,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT005975,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006140,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006141,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006142,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006143,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006144,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006145,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006146,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006147,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006148,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006149,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006150,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT006151,IBM Software,9/20/2019 12:00:00 AM,10/21/2019 12:00:00 AM,N,10/2/2019 10:15:31 PM,10/22/2019 10:37:45 AM
SWPT000167,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000168,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000175,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000176,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000177,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000307,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000308,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000489,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000490,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000497,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000629,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000630,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000631,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000632,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000633,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000634,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000635,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000636,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000637,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000648,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000649,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000650,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000800,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000801,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001147,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001148,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001184,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001663,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001664,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001665,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001666,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001667,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001668,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001669,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001670,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001671,Manufacturer Management,2019-06-24-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000230,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000239,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000620,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000626,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000627,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000628,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000638,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT000639,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001102,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001103,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001104,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001105,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001106,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001107,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001108,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001109,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001153,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001158,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001167,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001586,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001587,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001588,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001589,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001592,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT001593,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002049,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002050,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002051,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002052,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002053,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002054,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002135,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002136,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002481,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002482,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002483,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002484,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
SWPT002485,Information Segmentation,2019-06-06-00.00.00.000000,9999-12-31-00.00.00.000000,Y,2019-07-11-17.02.22.000000,2019-07-11-17.02.22.000000
